"index","target_wins","team_batting_2b","team_batting_3b","team_batting_hr","team_batting_bb","team_batting_so","team_baserun_sb","team_pitching_bb","team_pitching_so","team_fielding_e","team_fielding_dp","team_batting_1b","team_pitching_123b","team_batting_slg","team_batting_obp","log_team_batting_3b","log_team_batting_obp","pow2_team_batting_hr","sqrt_team_batting_hr"
826,80,291,12,217,614,1192,124,614,1192,128,139,899,1202,0.4140625,0.322759812392002,2.56494935746154,0.279720320950361,47089,14.7309198626562
847,103,316,100,37,604,399,77,635,420,195,130,1203,1703,0.384796898702174,0.348907218977663,4.61512051684126,0.299294797230724,1369,6.08276253029822
848,99,373,95,44,655,396,53,689,417,215,130,1230,1786,0.40135046113307,0.35925427300398,4.56434819146784,0.306936220687273,1936,6.6332495807108
849,82,337,77,34,583,348,94,613,366,211,147,1176,1672,0.373420919656392,0.341804243503456,4.35670882668959,0.294015158687078,1156,5.8309518948453
851,71,324,62,43,521,393,89,552,416,213,138,1244,1725,0.375751503006012,0.340407521615575,4.14313472639153,0.29297368833616,1849,6.557438524302
853,93,350,52,28,479,349,93,504,367,181,161,1178,1663,0.361462017854135,0.328856590929997,3.97029191355212,0.284318866406792,784,5.29150262212918
854,70,340,55,28,403,388,67,427,411,214,155,1135,1620,0.35724043715847,0.31717355787357,4.02535169073515,0.27548819682235,784,5.29150262212918
856,86,313,84,66,483,387,80,515,412,211,173,1162,1662,0.389979688557888,0.333353853730608,4.44265125649032,0.287697462631308,4356,8.12403840463596
859,93,330,79,83,603,484,55,643,516,201,137,1154,1666,0.39969808788997,0.345794112356856,4.38202663467388,0.296984256934792,6889,9.1104335791443
860,80,234,83,54,481,457,39,516,490,168,136,1095,1515,0.349836122132137,0.314036901293738,4.43081679884331,0.273104002844455,2916,7.34846922834953
864,87,320,80,108,600,580,82,631,610,165,161,1069,1545,0.403764626081058,0.338451753588951,4.39444915467244,0.291513538195234,11664,10.3923048454133
865,92,320,95,120,586,645,88,625,687,162,155,1070,1583,0.416596532570274,0.33903159671973,4.56434819146784,0.291946663682103,14400,10.9544511501033
866,92,306,83,89,586,604,76,616,635,189,156,1089,1554,0.391311725776345,0.33573250728863,4.43081679884331,0.289479835972598,7921,9.4339811320566
867,94,302,64,106,546,628,56,574,661,156,173,1024,1462,0.38477366255144,0.323844184683712,4.17438726989564,0.280539765305155,11236,10.295630140987
868,79,262,88,108,539,636,66,567,669,149,166,962,1380,0.379808529155788,0.31561981660564,4.48863636973214,0.27430789800865,11664,10.3923048454133
869,79,235,61,53,526,572,73,553,602,171,184,1065,1431,0.33800350262697,0.315012770788005,4.12713438504509,0.27384637720843,2809,7.28010988928052
870,87,260,48,58,600,552,50,635,584,166,194,1057,1446,0.340481171548117,0.323006239716884,3.89182029811063,0.27990660146099,3364,7.61577310586391
872,82,241,54,73,564,646,21,630,722,141,166,1027,1477,0.34234391349843,0.314929894138588,4.00733318523247,0.273783351766431,5329,8.54400374531753
873,72,245,59,83,532,733,60,560,771,155,155,965,1335,0.346140289037716,0.307638690872224,4.0943445622221,0.2682229846564,6889,9.1104335791443
874,84,246,54,118,528,641,31,555,674,109,187,1046,1416,0.373709566414315,0.317997083734061,4.00733318523247,0.276113223432998,13924,10.8627804912002
875,101,253,56,162,675,601,56,705,628,119,191,1132,1506,0.413758219524532,0.348002264398296,4.04305126783455,0.298623692309399,26244,12.7279220613579
876,94,204,61,118,632,562,46,665,591,108,202,1046,1379,0.366082277382399,0.326020062773094,4.12713438504509,0.28218202194566,13924,10.8627804912002
877,97,234,48,173,729,656,42,767,690,136,158,1036,1386,0.401441070509521,0.341805959847553,3.89182029811063,0.294016437817777,29929,13.1529464379659
878,98,219,37,147,637,665,55,670,700,141,159,1013,1335,0.373718060142534,0.324939198965613,3.63758615972639,0.281366570812196,21609,12.1243556529821
880,97,211,31,168,641,718,35,674,755,133,207,1090,1401,0.389697073421188,0.333657026674354,3.46573590279973,0.287924812993677,28224,12.9614813968157
881,117,198,41,164,670,703,32,705,740,135,156,1036,1341,0.382658359293873,0.330607512281451,3.73766961828337,0.28563561409466,26896,12.8062484748657
882,98,205,33,156,761,752,29,801,791,114,160,1000,1302,0.371408671426084,0.334765376819048,3.52636052461616,0.288755528705688,24336,12.4899959967968
883,93,209,24,161,716,804,42,753,846,136,137,927,1221,0.364069952305246,0.323122956382257,3.2188758248682,0.279994818367118,25921,12.6885775404495
884,80,211,28,148,626,832,42,663,881,156,163,994,1305,0.36669588080631,0.320771716167516,3.36729582998647,0.278216199226957,21904,12.1655250605964
885,82,222,33,170,523,867,53,554,918,161,181,994,1322,0.386169656854207,0.313942171851945,3.52636052461616,0.273031909848888,28900,13.0384048104053
886,94,227,26,176,455,758,35,479,797,134,145,1033,1353,0.391341842014488,0.310554122900811,3.29583686600433,0.270450042356845,30976,13.2664991614216
888,78,259,39,151,495,724,34,498,728,140,143,1053,1359,0.39079283887468,0.317786781307024,3.68887945411394,0.275953648567795,22801,12.2882057274445
889,80,202,22,180,502,939,35,502,939,139,168,937,1161,0.373223372521495,0.301382459255501,3.13549421592915,0.263427129622692,32400,13.4164078649987
890,79,214,29,169,469,1102,59,469,1102,143,129,902,1145,0.370311394196745,0.295619500289036,3.40119738166216,0.258988959366509,28561,13
891,79,208,22,164,500,1063,79,500,1063,118,149,992,1222,0.373095112979506,0.307809234277028,3.13549421592915,0.268353397044585,26896,12.8062484748657
893,81,156,25,155,450,914,53,450,914,138,132,964,1145,0.349902361086455,0.292102882254104,3.25809653802148,0.256271032417726,24025,12.4498995979887
894,75,213,35,131,413,984,53,413,984,115,138,903,1151,0.350205687712395,0.286878538932347,3.58351893845611,0.252219548816415,17161,11.4455231422596
895,87,211,36,75,430,863,116,433,868,127,131,952,1207,0.31895471630571,0.287739238356522,3.61091791264422,0.252888152493303,5625,8.66025403784439
896,62,174,24,120,538,912,86,541,918,143,154,962,1167,0.331493679900303,0.299603935096461,3.2188758248682,0.262059552737172,14400,10.9544511501033
897,76,197,23,183,503,909,25,503,909,133,168,955,1175,0.377457865168539,0.30433265668612,3.17805383034795,0.265691535791404,33489,13.5277492584687
898,60,200,20,109,467,868,57,467,868,116,159,974,1194,0.331560283687943,0.294193382258272,3.04452243772342,0.257887630243835,11881,10.4403065089106
899,75,194,19,95,436,791,51,453,821,115,163,959,1217,0.31936985320444,0.287341317756094,2.99573227355399,0.252579097615272,9025,9.74679434480896
900,71,205,29,158,471,793,60,471,793,138,174,1037,1271,0.377680906713165,0.31017330418528,3.40119738166216,0.270159421734283,24964,12.5698050899765
901,77,201,19,131,432,756,79,432,756,143,157,1044,1264,0.355551657603929,0.302102698890955,2.99573227355399,0.26398041847212,17161,11.4455231422596
902,80,205,25,156,535,680,108,545,693,137,159,1050,1304,0.377513551320161,0.318995063358803,3.25809653802148,0.276870131013088,24336,12.4899959967968
903,83,193,39,87,488,643,76,497,655,123,162,1131,1388,0.344456030587417,0.314400025202407,3.68887945411394,0.273380306914998,7569,9.32737905308882
905,70,227,46,108,497,711,65,506,724,123,145,1045,1343,0.360704323570432,0.312480282667676,3.85014760171006,0.27191869264141,11664,10.3923048454133
906,82,207,29,139,661,791,144,665,796,127,150,1022,1266,0.366021126760563,0.328184130529189,3.40119738166216,0.283812693949791,19321,11.7898261225516
907,80,224,41,90,625,633,119,633,641,106,145,1181,1464,0.360963937788412,0.337100841612737,3.73766961828337,0.290503719069693,8100,9.48683298050514
910,70,249,31,86,605,691,109,605,691,122,174,1085,1365,0.35106013208203,0.326961148230636,3.46573590279973,0.282891477024431,7396,9.2736184954957
911,75,222,39,123,600,815,126,600,815,146,163,1114,1375,0.373943054357204,0.33161068044789,3.68887945411394,0.286389247449476,15129,11.0905365064094
912,60,254,31,116,492,817,132,492,817,141,161,1064,1349,0.369169412172707,0.316545180344351,3.46573590279973,0.27501101789506,13456,10.770329614269
913,84,270,45,157,456,944,141,456,944,156,148,1148,1463,0.412626262626263,0.328176421738997,3.8286413964891,0.283806889925796,24649,12.5299640861417
914,61,267,30,187,489,977,140,489,977,152,128,992,1289,0.407867494824017,0.316509168283372,3.43398720448515,0.274983664064707,34969,13.6747943311773
915,78,235,28,134,416,866,97,416,866,124,131,1038,1301,0.36950859524223,0.303903464085583,3.36729582998647,0.265362430154845,17956,11.5758369027902
916,73,221,26,127,499,934,74,499,934,118,126,966,1213,0.352110188945788,0.302619404651756,3.29583686600433,0.264377163880681,16129,11.2694276695846
917,77,266,41,110,458,836,107,458,836,117,146,1048,1355,0.370312770001728,0.311889917501102,3.73766961828337,0.271468782658059,12100,10.4880884817015
918,57,236,26,79,449,888,84,449,888,142,150,1049,1311,0.335611636873467,0.302957710489332,3.29583686600433,0.264636842120493,6241,8.88819441731559
919,76,227,24,127,448,885,144,448,885,141,176,1117,1368,0.370734229576008,0.314790925966712,3.2188758248682,0.273677661328919,16129,11.2694276695846
920,76,264,31,141,488,843,159,488,843,148,174,1111,1406,0.391408114558473,0.323963718540074,3.46573590279973,0.280630054223998,19881,11.8743420870379
922,113,314,26,233,610,862,149,686,970,114,160,1071,1588,0.454682779456193,0.346387798519761,3.29583686600433,0.297425301553754,54289,15.2643375224737
923,100,337,23,219,675,849,161,679,854,125,157,1096,1465,0.452575429238206,0.355130814382208,3.17805383034795,0.303897991651277,47961,14.7986485869487
924,87,303,22,221,621,961,119,625,967,109,160,1053,1387,0.441156577612445,0.342989641050349,3.13549421592915,0.294898204220474,48841,14.8660687473185
926,97,309,32,209,743,1099,147,743,1099,106,153,1079,1420,0.441626070888628,0.35721635845118,3.49650756146648,0.305435806943408,43681,14.456832294801
927,90,310,30,221,685,1057,113,685,1057,72,149,1078,1418,0.446897474494063,0.351144360991188,3.43398720448515,0.300951908185239,48841,14.8660687473185
928,91,294,37,212,577,1076,79,577,1076,107,137,1016,1347,0.43499660556687,0.334770594844077,3.63758615972639,0.288759438018082,44944,14.560219778561
929,74,255,26,192,542,1000,52,542,1000,113,161,876,1157,0.392543088287021,0.307456652875596,3.29583686600433,0.26808376373097,36864,13.856406460551
930,68,296,26,158,466,1062,86,466,1062,126,178,933,1255,0.390324834090115,0.307968140132644,3.29583686600433,0.268474895041598,24964,12.5698050899765
931,80,345,29,184,606,1009,94,606,1009,106,152,1007,1381,0.428280081577158,0.339902669044524,3.40119738166216,0.292596976283368,33856,13.5646599662505
932,93,337,30,207,503,1093,62,503,1093,106,156,948,1315,0.433447098976109,0.321547884187082,3.43398720448515,0.278803689129228,42849,14.3874945699382
933,78,351,27,196,556,1204,55,556,1204,118,165,1002,1380,0.43344018896575,0.331936345966958,3.3322045101752,0.286633782663205,38416,14
959,67,278,59,142,388,944,146,388,944,167,149,1028,1365,0.402175790018995,0.310710194730813,4.0943445622221,0.270569123694149,20164,11.916375287813
961,87,291,48,225,545,1061,141,613,1194,120,164,1018,1527,0.448896434634975,0.334016142839672,3.89182029811063,0.288194048499429,50625,15
962,83,297,37,221,527,1108,201,527,1108,149,167,1052,1386,0.446491969568893,0.334728033472803,3.63758615972639,0.288727550853334,48841,14.8660687473185
963,83,269,40,239,562,1060,137,562,1060,111,202,1063,1372,0.452195945945946,0.338615183802325,3.71357206670431,0.291635634666782,57121,15.4596248337403
964,77,333,36,183,469,949,67,469,949,102,193,1088,1457,0.434724317077258,0.331213890502247,3.61091791264422,0.286091225602368,33489,13.5277492584687
965,72,305,39,223,508,863,70,508,863,118,186,1077,1421,0.451213389121339,0.335376957630205,3.68887945411394,0.289213617260715,49729,14.9331845230681
966,82,320,53,161,601,907,131,601,907,94,176,1130,1503,0.430483520160616,0.345949674594368,3.98898404656427,0.297099841663501,25921,12.6885775404495
967,73,324,61,213,511,1027,132,511,1027,96,167,1065,1450,0.459301353835868,0.338451753588951,4.12713438504509,0.291513538195234,45369,14.5945195193264
968,73,283,41,152,497,1043,103,497,1043,112,158,1032,1356,0.399553954366101,0.320498864802662,3.73766961828337,0.278009593082331,23104,12.328828005938
969,74,330,31,198,619,1134,63,619,1134,116,165,913,1274,0.423136512308487,0.328248016420059,3.46573590279973,0.28386079296934,39204,14.0712472794703
970,68,331,34,202,568,1181,44,568,1181,89,161,964,1329,0.431880108991826,0.329074068413169,3.55534806148941,0.284482510618421,40804,14.2126704035519
971,67,280,34,150,509,1103,65,509,1103,118,158,1013,1327,0.390960646159134,0.318293326708692,3.55534806148941,0.276337965725959,22500,12.2474487139159
972,76,325,54,157,561,1108,85,561,1108,91,190,968,1347,0.413177762525738,0.327043831568579,4.00733318523247,0.282953785376223,24649,12.5299640861417
996,83,263,92,57,558,398,82,587,419,202,142,1314,1756,0.388336646785951,0.349520938423425,4.53259949315326,0.299749669045385,3249,7.54983443527075
997,87,284,73,43,627,405,92,660,426,210,108,1261,1702,0.371859296482412,0.349961214869622,4.30406509320417,0.300075862311426,1849,6.557438524302
998,90,331,80,37,639,421,105,672,443,196,149,1239,1736,0.382711921083431,0.354413819760354,4.39444915467244,0.303368755388065,1369,6.08276253029822
999,85,291,88,53,673,406,102,708,427,180,150,1273,1738,0.387660069848661,0.358625563112799,4.48863636973214,0.306473573373701,2809,7.28010988928052
1004,79,313,95,86,485,534,103,510,562,198,164,1088,1574,0.398333900034002,0.328256302521008,4.56434819146784,0.283867031318654,7396,9.2736184954957
1006,82,312,86,86,521,561,111,559,602,200,165,1103,1611,0.394211238997969,0.331415631311586,4.46590811865458,0.286242760622972,7396,9.2736184954957
1008,106,367,56,78,672,555,131,707,584,164,158,1228,1737,0.403970223325062,0.360366961721086,4.04305126783455,0.307754488146713,6084,8.83176086632785
1009,100,323,89,114,673,489,75,722,525,135,165,1162,1689,0.420851346857333,0.356070419218088,4.49980967033027,0.304591119746567,12996,10.6770782520313
1010,87,343,58,99,673,486,77,708,511,162,167,1223,1709,0.410090984284533,0.359581513934883,4.07753744390572,0.307176942053421,9801,9.9498743710662
1011,94,325,65,158,690,748,94,726,787,155,157,1147,1617,0.435735636001328,0.358284691872232,4.18965474202643,0.30622264771892,24964,12.5698050899765
1012,88,230,55,144,729,611,80,767,643,155,181,1079,1435,0.390477821544785,0.343840829412999,4.02535169073515,0.295531804591232,20736,12
1013,85,291,70,130,652,623,93,686,655,208,155,1073,1508,0.404374364191251,0.341615839918277,4.26267987704132,0.293874738194102,16900,11.4017542509914
1014,95,328,68,141,698,585,69,734,615,204,122,1092,1566,0.422006038242201,0.35246652676381,4.23410650459726,0.301929982274238,19881,11.8743420870379
1015,79,260,58,85,633,614,45,666,646,196,136,1082,1473,0.36295025728988,0.331222601071603,4.07753744390572,0.286097768909135,7225,9.21954445729289
1017,82,210,49,81,508,582,42,534,612,186,137,1134,1466,0.348957435809064,0.317875841436051,3.91202300542815,0.276021229394182,6561,9
1018,93,231,46,63,560,526,64,589,553,200,194,1138,1489,0.343458750431481,0.324428071696127,3.85014760171006,0.280980722250174,3969,7.93725393319377
1019,93,240,50,82,547,564,64,579,597,167,183,1052,1421,0.350113220693259,0.317298971006787,3.93182563272433,0.275583406115244,6724,9.05538513813742
1020,97,223,43,114,654,648,68,688,682,163,145,1064,1399,0.362770562770563,0.329885549911255,3.78418963391826,0.285092885832612,12996,10.6770782520313
1021,89,246,44,108,802,594,55,844,625,163,149,1036,1394,0.36414273281114,0.344775760490561,3.80666248977032,0.296227278329479,11664,10.3923048454133
1022,82,230,61,82,706,530,23,743,558,163,150,1096,1459,0.355827164744362,0.337229672586686,4.12713438504509,0.290600065406367,6724,9.05538513813742
1023,92,226,54,93,790,528,41,831,555,139,183,1105,1457,0.360703812316716,0.347496115692602,4.00733318523247,0.298248141193968,8649,9.64365076099295
1024,100,300,53,120,760,505,24,799,531,126,204,1124,1554,0.398549502445606,0.355377008652658,3.98898404656427,0.304079650799451,14400,10.9544511501033
1025,77,243,37,109,598,552,39,629,581,171,175,1097,1448,0.365728021978022,0.328094844223876,3.63758615972639,0.283745467347318,11881,10.4403065089106
1026,53,200,39,108,582,636,28,612,669,157,153,997,1300,0.342726312081719,0.31162629975183,3.68887945411394,0.271267817443187,11664,10.3923048454133
1028,72,226,43,95,518,634,50,545,667,134,138,1057,1395,0.351017568272743,0.313323710305008,3.78418963391826,0.272561107435961,9025,9.74679434480896
1029,83,222,40,137,674,613,43,709,645,146,167,1081,1413,0.376093294460641,0.334563494464275,3.71357206670431,0.288604267946979,18769,11.7046999107196
1030,86,220,53,158,677,650,45,712,684,147,159,1141,1488,0.400743368812299,0.344194790081461,3.98898404656427,0.295795164695496,24964,12.5698050899765
1031,82,236,39,122,530,676,38,558,711,127,159,1050,1394,0.368503118503119,0.317542052866461,3.68887945411394,0.275767919608211,14884,11.0453610171873
1032,81,241,43,115,487,713,50,512,750,112,147,1057,1411,0.367149758454106,0.313165143357957,3.78418963391826,0.272440363007883,13225,10.7238052947636
1034,75,198,36,158,669,766,69,704,806,144,145,916,1210,0.363314447592068,0.316800547979326,3.61091791264422,0.27520496708527,24964,12.5698050899765
1035,101,215,53,180,673,867,98,673,867,146,147,1033,1301,0.402474652002062,0.335222622980632,3.98898404656427,0.289098036736502,32400,13.4164078649987
1036,86,192,36,210,655,900,69,659,906,157,115,922,1157,0.394538771223525,0.320174219256788,3.61091791264422,0.277763712174565,44100,14.4913767461894
